;id;form;lemma;pos_tag
18897;25635;ἅτεροι;['ἕτερος'];['a-p---mn-']
18898;19403;ἅτερος;['ἕτερος'];['a-s---mn-']
18899;24390;ἅττα;['ὅστις'];['p-p---na-']
18900;10117;ἅφθη;['ἅπτω'];[]
18901;8409;ἅψασθαι;['ἅπτω'];['v--anm---']
18902;10120;ἅψατο;['ἅπτω'];[]
18903;15716;ἅψεται;['ἅπτω'];[]
18904;3748;ἅψοιτο;['ἅπτω'];[]
18905;12605;ἅψονται;['ἅπτω'];[]
18906;1374;ἆθλα;['ἄεθλον'];['n-p---na-']
18907;8685;ἆθλον;['ἄεθλον', 'ἆθλος'];['n-s---ma-', 'n-s---nn-']
18908;23081;ἆλλα;['ἄλλος'];['p-p---na-']
18909;5670;ἆρά;['ἆρα'];['d--------']
18910;7209;ἆραι;['αἴρω'];['v--ana---']
18911;5410;ἆρ᾽;['ἆρα'];['d--------']
18912;4368;ἆρ’;['ἆρα'];['d--------']
18913;5789;Ἀΐδην;['Αἵδης'];['n-s---ma-']
18914;22652;Ἀβαρνίδα;['Ἀβαρνίς'];['n-s---fa-']
18915;11744;Ἀβδήροισι;['Ἄβδηρα'];['n-p---nd-']
18916;18206;Ἀβδαλώνυμος;['Ἀβδαλώνυμος'];['n-s---mn-']
18917;7933;Ἀβερριγῖνας;['Ἀβερριγῖνες'];['n-p---ma-']
18918;8766;Ἀβοριγίνσιν;['Ἀβοριγῖνες'];[]
18919;7861;Ἀβοριγίνων;['Ἀβοριγῖνες'];['n-p---mg-']
18920;7900;Ἀβοριγῖνας;['Ἀβοριγῖνες'];['n-p---ma-']
18921;7802;Ἀβοριγῖνες;['Ἀβοριγῖνες'];['n-p---mn-']
18922;8326;Ἀβοριγῖσι;['Ἀβοριγῖνες'];['n-p---md-']
18923;8756;Ἀβοριγῖσιν;['Ἀβοριγῖνες'];['n-p---md-']
18924;21847;Ἀβραδάτα;['Ἀβραδάτας'];['n-s---mv-']
18925;21845;Ἀβραδάτος;['Ἀβραδάτος'];['n-s---mn-']
18926;361;Ἀβυδόθ᾽;['Ἄβυδος'];['n-s---ma-']
18927;16609;Ἀγάθαρχον;['Ἀγάθαρχος'];['n-s---ma-']
18928;466;Ἀγάθων;['̓Αγάθων'];['n-s---mn-']
18929;1295;Ἀγαθαρχίδης;['Ἀγαθαρχίδης'];['n-s---mn-']
18930;6194;Ἀγαθοκλέους;['Ἀγάθοκλεης'];['n-s---mg-']
18931;118;Ἀγαθοκλῆς;['Ἀγάθοκλεης'];['n-s---mn-']
18932;9166;Ἀγαθύλλῳ;['Ἀγάθυλλος'];['n-s---md-']
18933;3355;Ἀγαλματοποιῶν;['Ἀγαλματοποιός'];['n-p---mg-']
18934;11270;Ἀγασικλέης;['Ἀγασικλέης'];['n-s---mn-']
18935;2499;Ἀγησάρχου;['Ἀγήσαρχος'];['n-s---mg-']
18936;1353;Ἀγησίλαος;['Ἀγησίλαος'];['n-s---mn-']
18937;18521;Ἀγησιλάου;['Ἀγησίλαος'];['n-s---mg-']
18938;19522;Ἀγησιλάῳ;['Ἀγησίλαος'];['n-s---md-']
18939;154;Ἀγκῶνα;['Ἀγκών'];['n-s---ma-']
18940;852;Ἀγκῶνι;['Ἀγκών'];['n-s---md-']
18941;14695;Ἀγρίππειον;['Ἀγρίππειος'];['a-s---ma-', 'n-s---na-']
18942;16735;Ἀγραυλῆθεν;['Ἀγραυλῆθες'];['n-s---fa-']
18943;16539;Ἀγραύλου;['Ἄγραυλος'];['n-s---mg-']
18944;14928;Ἀγριππιάδα;['Ἀγριππιάς'];['n-s---fa-']
18945;19872;Ἀγριᾶνας;['Ἀγριάν'];['n-p---ma-']
18946;2139;Ἀγροίκῳ;['ἀγροῖκος'];['a-s---md-']
18947;11713;Ἀγυλλαίοισι;['Ἀγυλλαῖος'];['n-p---md-']
18948;9182;Ἀγχίσην;['Ἀγχίση'];['n-s---fa-']
18949;8800;Ἀγχίσου;['Ἀγχίσης'];['n-s---mg-']
18950;2768;Ἀγῆνα;['̓Αγῆν'];['n-s---ma-']
18951;2769;Ἀγῆνος;['̓Αγῆν'];['n-s---mg-']
18952;618;Ἀδαῖος;['̓Αδαῖος'];['n-s---mn-']
18953;2208;Ἀδελφοῖς;['ἀδελφός'];['n-p---md-']
18954;11609;Ἀδρίην;['Ἀδρίας'];['n-s---ma-']
18955;148;Ἀδραμύτην;['̓Αδραμύτης'];['n-s---ma-']
18956;7350;Ἀδριανῆς;['Ἀδριανός'];['a-s---fg-']
18957;14290;Ἀδωρεὸν;['Ἀδωρεός'];['n-s---na-']
18958;20198;Ἀδόα;['Ἀδόας'];['n-s---mg-']
18959;15165;Ἀδώρεος;['Ἀδώρεος'];['n-s---mn-']
18960;17257;Ἀερόπου;['Ἀέροπος'];['n-s---mg-']
18961;13898;Ἀηθναίη;['Ἀθηναίη'];['n-s---fn-']
18962;1827;Ἀθάμαντι;['Ἀθάμας'];['n-s---md-']
18963;2104;Ἀθάνατοι;['ἀθάνατος'];['a-p---mn-']
18964;3017;Ἀθήναζε;['Ἀθήναζε'];['d--------']
18965;25912;Ἀθήναις;['̓Αθήνη'];['n-p---fd-']
18966;710;Ἀθήνας;['̓Αθήνη'];['n-p---fa-', 'n-p---ma-', 'n-s---fg-']
18967;25908;Ἀθήνησι;['Ἀθήνησιν'];['d--------']
18968;23281;Ἀθήνησιν;['Ἀθήνησιν'];['d--------']
18969;20570;Ἀθαμάνων;['Ἀθαμᾶνες'];['n-p---mg-']
18970;20577;Ἀθαμᾶνας;['Ἀθαμᾶνες'];['n-p---ma-']
18971;99;Ἀθανάτων;['ἀθάνατος'];['a-p---mg-']
18972;5952;Ἀθαναίοις;['Ἀθηναῖος'];['n-p---nd-']
18973;5947;Ἀθαναίων;['Ἀθηναῖος'];['n-p---mg-']
18974;18675;Ἀθανᾶς;['̓Αθήνη'];['n-s---fg-']
18975;22825;Ἀθηνάδας;['Ἀθηνάδης'];['n-s---mn-']
18976;11857;Ἀθηνέων;['Ἀθηναῖος'];['n-p---mg-']
18977;2837;Ἀθηναίας;['Ἀθήνη'];['n-s---fg-']
18978;10122;Ἀθηναίης;['Ἀθήνη'];['n-s---fg-']
18979;24381;Ἀθηναίοις;['Ἀθηναῖος'];['n-p---md-']
18980;13209;Ἀθηναίοισι;['Ἀθήναιον', 'Ἀθηναῖος'];['n-p---md-', 'n-p---nd-']
18981;606;Ἀθηναίου;['Ἀθήναιον', 'Ἀθήναιος', 'Ἀθηναῖος'];['a-s---mg-', 'n-s---ng-']
18982;607;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-', 'n-p---ma-']
18983;23088;Ἀθηναίων;['Ἀθηναῖος'];['n-p---mg-']
18984;16183;Ἀθηναίᾳ;['Ἀθήνη'];['n-s---fd-']
18985;13054;Ἀθηναίῃ;['Ἀθήνη'];['n-s---fd-']
18986;3255;Ἀθηναίῳ;['Ἀθήναιος', 'Ἀθηναῖος'];['a-s---md-', 'n-s---md-']
18987;13235;Ἀθηναῖε;['Ἀθηναῖος'];['a-s---mv-', 'n-s---mv-']
18988;11242;Ἀθηναῖοι;['Ἀθηναῖος'];['n-p---mn-']
18989;8167;Ἀθηναῖον;['Ἀθηναῖος'];['a-s---ma-']
18990;13208;Ἀθηναῖος;['Ἀθηναῖος'];['a-s---mn-']
18991;18324;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
18992;602;Ἀθηνᾶν;['Ἀθήνη'];['n-p---fg-', 'n-s---fa-']
18993;24446;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
18994;646;Ἀθηνᾷ;['Ἀθήνη'];['n-s---fd-']
18995;11239;Ἀθῆναι;['Ἀθήνη'];['n-p---fn-']
18996;14262;Ἀκέδασαν;['Ἀκέδασα'];['n-s---fa-']
18997;989;Ἀκαδημίαν;['Ἀκαδήμεια'];['n-s---fa-']
18998;1947;Ἀκαδημίας;['Ἀκαδήμεια'];['n-s---fg-']
18999;3460;Ἀκαδημίᾳ;['Ἀκαδήμεια'];['n-s---fd-']
19000;17338;Ἀκαδημείᾳ;['Ἀκαδήμεια'];['n-s---fd-']
19001;9043;Ἀκαλλαρίδος;['Ἀκαλλαρίς'];['n-s---fg-']
19002;20287;Ἀκαρνάνων;['Ἀκαρνάν'];['n-p---mg-']
19003;7114;Ἀκεστορίδου;['Ἀκεστορίδης'];['n-s---mg-']
19004;2749;Ἀκεστρίᾳ;['Ἀκεστρία'];['n-s---fd-']
19005;20419;Ἀκμήτου;['Ἄκμητος'];['n-s---mg-']
19006;21711;Ἀκράγαντα;['Ἀκράγας'];['n-s---ma-']
19007;6807;Ἀκραγαντίνων;['Ἀκραγαντῖνος'];['n-p---mg-']
19008;2803;Ἀκροπόλεως;['Ἀκρόπολις'];['n-s---fg-']
19009;22902;Ἀκρωρείους;['Ἀκρωρεῖοι'];['n-p---ma-']
19010;14623;Ἀκτίου;['Ἄκτιον'];['n-s---ng-']
19011;17056;Ἀκτίῳ;['Ἄκτιον'];['n-s---nd-']
19012;13943;Ἀλέης;['Ἀλέα'];['n-s---fg-']
19013;520;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
19014;2381;Ἀλέξανδρόν;['̓Αλέξανδρος'];['n-s---ma-']
19015;1;Ἀλέξιδος;['Ἄλεξις'];['n-s---mg-']
19016;11702;Ἀλαλίην;['Ἀλαλίη'];['n-s---fa-']
19017;17095;Ἀλβανούς;['Ἀλβανός'];['n-p---ma-']
19018;17054;Ἀλβανοὺς;['Ἀλβανός'];['n-p---ma-']
19019;8647;Ἀλβανὴ;['Ἀλβανή'];['n-s---fn-']
19020;25387;Ἀλβανὸν;['Ἀλβανόν'];['n-s---na-']
19021;17100;Ἀλβανῶν;['Ἀλβανός'];['n-p---mg-']
19022;25290;Ἀλβινοουανὸν;['Ἀλβινοουανός'];['n-s---ma-']
19023;25316;Ἀλβινοουανὸς;['Ἀλβινοουανὸς'];['n-s---mn-']
19024;1529;Ἀλειπτικῆς;['ἀλειπτικός'];['n-s---fg-']
19025;619;Ἀλεκτρυὼν;['Ἀλεκτρυών'];['n-s---mn-']
19026;14965;Ἀλεξάνδρα;['Ἀλεξάνδρα'];['n-s---fn-']
19027;14971;Ἀλεξάνδραν;['Ἀλεξάνδρα'];['n-s---fa-']
19028;14970;Ἀλεξάνδρας;['Ἀλεξάνδρα'];['n-s---fg-']
19029;1195;Ἀλεξάνδρειαν;['Ἀλεξάνδρεια'];['n-s---fa-']
19030;15131;Ἀλεξάνδρειόν;['Ἀλεξάνδρειον'];['n-s---na-']
19031;14961;Ἀλεξάνδρᾳ;['Ἀλεξάνδρα'];['n-s---fd-']
19032;1639;Ἀλεξάνδρῳ;['̓Αλέξανδρος'];['n-s---md-']
19033;22629;Ἀλεξίου;['Ἀλέξιος'];['n-s---mg-']
19034;24857;Ἀλεξανδρέων;['Ἀλεξανδρεύς'];['n-p---fg-']
19035;14662;Ἀλεξᾶν;['Ἀλεξᾶς'];['n-s---ma-']
19036;6329;Ἀλκέτην;['Ἀλκέτης'];['n-s---ma-']
19037;6267;Ἀλκέτου;['Ἀλκέτης'];['n-s---mg-']
19038;1564;Ἀλκήστιδι;['Ἄλκηστις'];['n-s---fd-']
19039;9728;Ἀλκαίου;['̓Αλκαῖος'];['n-s---mg-']
19040;17379;Ἀλκιβιάδαι;['Ἀλκιβιάδης'];['n-p---mn-']
19041;16642;Ἀλκιβιάδας;['Ἀλκιβιάδης'];['n-p---ma-']
19042;671;Ἀλκιβιάδες;['ἀλκιβιάδες'];['n-p---fn-']
19043;17737;Ἀλκιβιάδου;['Ἀλκιβιάδης'];['n-s---mg-']
19044;13901;Ἀλκμεωνιδέων;['Ἀλκμεωνίδης'];['n-p---mg-']
19045;8909;Ἀλλ᾽;['ἀλλά'];['d--------']
19046;24930;Ἀλπείων;['Ἄλπειος'];['a-p---ng-', 'n-p---fg-', 'n-p---ng-']
19047;20044;Ἀλπεινῶν;['Ἀλπεινά'];['n-p---ng-']
19048;9681;Ἀλυάττεω;['Ἀλυάττης'];['n-s---mg-']
19049;13020;Ἀλυάττῃ;['Ἀλυάττης'];['n-s---md-']
19050;3421;Ἀλφεσιβοίᾳ;['Ἀλφεσίβοια'];['n-s---fd-']
19051;3668;Ἀλωπεκῆθεν;['Ἀλωπεκῆθεν'];['d--------']
19052;23264;Ἀλωπεκῆσι;['Ἀλωπεκῆσι'];['d--------']
19053;2123;Ἀμάσιος;['Ἄμασις'];['n-s---mg-']
19054;15371;Ἀμήχανον;['ἀμήχανος'];['a-s---nn-']
19055;20701;Ἀμίλκου;['Ἀμίλκας'];['n-s---mg-']
19056;21591;Ἀμίλκᾳ;['Ἀμίλκας'];['n-s---md-']
19057;9059;Ἀμίτας;['Ἀμίτα'];['n-s---fg-']
19058;899;Ἀμαλθείας;['Ἀμάλθεια'];['n-s---fg-']
19059;5697;Ἀμβρακίας;['Ἀμβρακία'];['n-s---fg-']
19060;24383;Ἀμεινίαν;['Ἀμεινίας'];['n-s---ma-']
19061;8341;Ἀμιτέρνης;['Ἀμίτερνα'];['n-s---fg-']
19062;14303;Ἀμμαοῦν;['Ἀμμαόος'];['n-s---fa-']
19063;14512;Ἀμμαοῦντα;['Ἀμμαόεις'];['n-s---ma-']
19064;24435;Ἀμπελίνου;['Ἀμπελῖνος'];['n-s---mg-']
19065;22886;Ἀμφίδολοι;['Ἀμφίδολοι'];['n-p---mn-']
19066;5469;Ἀμφίσσης;['Ἄμφισσα'];['n-s---fg-']
19067;5417;Ἀμφίσσῃ;['Ἄμφισσα'];['n-s---fd-']
19068;13693;Ἀμφιάρεω;['Ἀμφιάραος'];['n-s---fg-', 'n-s---mg-']
19069;13630;Ἀμφιάρεων;['Ἀμφιάραος'];['n-s---fa-']
19070;13761;Ἀμφιάρεῳ;['Ἀμφιάραος'];['n-s---md-']
19071;22900;Ἀμφιδόλους;['Ἀμφίδολοι'];['n-p---ma-']
19072;5602;Ἀμφικτυόσιν;['Ἀμφικτύων'];[]
19073;5389;Ἀμφικτύονας;['Ἀμφικτύων'];['n-p---ma-']
19074;5430;Ἀμφικτύοσι;['Ἀμφικτύων'];['n-p---md-']
19075;5471;Ἀμφικτύοσιν;['Ἀμφικτύων'];['n-p---md-']
19076;20571;Ἀμφιλοχίαν;['Ἀμφιλοχία'];['n-s---fa-']
19077;23249;Ἀμφιτροπῆσιν;['Ἀμφιτροπῆσιν'];['d--------']
19078;16425;Ἀμύκλαν;['Ἀμύκλης'];['n-s---fa-', 'n-s---ma-']
19079;3107;Ἀμύκλου;['Ἀμύκλης'];['n-s---mg-']
19080;17255;Ἀμύνταν;['Ἀμύντης'];['n-s---ma-']
19081;114;Ἀμύντας;['Ἀμύντης'];['n-s---mn-']
19082;2913;Ἀμύντου;['Ἀμύντης'];['n-s---mg-']
19083;8525;Ἀμύντωρ;['Ἀμύντωρ'];['n-s---mn-']
19084;28;Ἀνάνιος;['Ἀνάνιος'];['n-s---mg-']
19085;20195;Ἀνάρων;['Ἄναρες'];['n-p---mg-', 'n-p---mn-']
19086;21113;Ἀνίωνα;['Ἀνίων'];['n-s---ma-']
19087;478;Ἀναβαραξάρου;['̓Αναβαραξάρος'];['n-s---mg-']
19088;2906;Ἀναδυομένην;['ἀναδύω'];['n-s---fa-']
19089;15227;Ἀναιρεῖται;['ἀναιρέω'];[]
19090;477;Ἀνακυνδαράξεω;['Ἀνακυνδαράξης'];['n-s---mg-']
19091;1076;Ἀναξάρχου;['Ἀνάξαρχος'];['n-s---mg-']
19092;1079;Ἀναξίλα;['Ἀναξίλας'];['n-s---mg-']
19093;7093;Ἀναξίλας;['Ἀναξίλας'];['n-s---mn-']
19094;7295;Ἀναξίλου;['Ἀναξίλας'];['n-s---mg-']
19095;5396;Ἀναξίνῳ;['Ἀνάξινος'];['n-s---md-']
19096;16304;Ἀναξαγόρου;['Ἀναξαγόρας'];['n-s---mg-']
19097;17291;Ἀναξιμένης;['Ἀναξιμένης'];['n-s---mn-']
19098;19671;Ἀνδοβάλου;['Ἀνδοβάλης'];['n-s---mg-']
19099;22658;Ἀνδρίαν;['Ἄνδριος'];['a-s---fa-']
19100;25965;Ἀνδρίοις;['Ἄνδριος'];['n-p---md-']
19101;3999;Ἀνδρίου;['Ἄνδριος'];['a-s---mg-']
19102;22526;Ἀνδρίους;['Ἄνδριος'];['n-p---ma-']
19103;23284;Ἀνδρίων;['Ἄνδριος'];['n-p---mg-']
19104;16703;Ἀνδροκλέους;['Ἀνδροκλέης'];['n-s---mg-']
19105;22973;Ἀνδροκλείδαν;['Ἀνδροκλείδης'];['n-s---ma-']
19106;22967;Ἀνδροκλείδᾳ;['Ἀνδροκλείδης'];['n-s---md-']
19107;763;Ἀνδρομέδας;['Ἀνδρομέδα'];['n-s---fg-']
19108;2423;Ἀνδρῶν;['ἀνήρ'];['n-s---mn-']
19109;20118;Ἀνηροέστῳ;['Ἀνηροέστης'];['n-s---md-']
19110;2775;Ἀνθείας;['Ἄνθεια'];['n-s---fg-']
19111;15160;Ἀνθηδὼν;['Ἀνθηδών'];['n-s---mn-']
19112;0;Ἀνθρωπος;['ἄνθρωπος'];['n-s---mn-']
19113;21774;Ἀννίβου;['Ἀννίβας'];['n-s---mg-']
19114;20890;Ἀννιβιακοῖς;['Ἀννιβιακός'];['a-p---md-']
19115;21035;Ἀννιβιακὸν;['Ἀννιβιακός'];['a-s---ma-']
19116;22630;Ἀντάνδρῳ;['Ἄντανδρος'];['n-s---md-']
19117;2520;Ἀντήνορος;['Ἀντήνωρ'];['n-s---mg-']
19118;17082;Ἀντίαν;['̓Αντίας'];['n-s---ma-']
19119;15097;Ἀντίγονος;['Ἀντίγονος'];['n-s---mn-']
19120;2810;Ἀντίκυραν;['Ἀντίκυρα'];['n-s---fa-']
19121;18254;Ἀντίοχον;['Ἀντίοχος'];['n-s---ma-']
19122;8121;Ἀντίοχος;['Ἀντίοχος'];['n-s---mn-']
19123;18304;Ἀντίπατρον;['Ἀντίπατρος'];['n-s---ma-']
19124;15022;Ἀντίπατρος;['Ἀντίπατρος'];['n-s---mn-']
19125;20510;Ἀντίχον;['Ἀντίχος'];['n-s---ma-']
19126;18403;Ἀνταίους;['Ἀνταῖος'];['n-p---ma-']
19127;19223;Ἀνταλκίδας;['Ἀνταλκίδας'];['n-s---ma-']
19128;21028;Ἀνταλκίδου;['Ἀνταλκίδας'];['n-s---mg-']
19129;22456;Ἀντανδρίοις;['Ἀντάνδριος'];['n-p---md-']
19130;9177;Ἀντείαν;['Ἀντείας'];['n-s---ma-']
19131;2777;Ἀντείας;['Ἄντεια'];['n-s---fg-']
19132;8388;Ἀντεμνάτας;['Ἀντεμνᾶται'];['n-p---ma-']
19133;8767;Ἀντηνοριδῶν;['Ἀντηνορίδης'];['n-p---mg-']
19134;17803;Ἀντιγενίδου;['Ἀντιγενίδας'];['n-s---mg-']
19135;14515;Ἀντιγονείοις;['Ἀντιγονεῖος'];['n-p---nd-']
19136;14589;Ἀντιγονείους;['Ἀντιγονεῖος'];['a-p---ma-']
19137;18097;Ἀντιγόνα;['Ἀντιγόνη'];['n-s---fn-']
19138;18122;Ἀντιγόναν;['Ἀντιγόνη'];['n-s---fa-']
19139;17964;Ἀντιγόνοις;['Ἀντίγονος'];['n-p---md-']
19140;7556;Ἀντιγόνου;['Ἀντίγονος'];['n-s---mg-']
19141;7698;Ἀντιεὺς;['Ἀντιεὺς'];['n-s---mn-']
19142;23537;Ἀντικλέα;['Ἀντικλέης'];['n-s---ma-']
19143;23730;Ἀντικλέους;['Ἀντικλέης'];['n-s---mg-']
19144;23571;Ἀντικλεῖ;['Ἀντικλέης'];['n-s---md-']
19145;23727;Ἀντικλῆς;['Ἀντικλέης'];['n-s---mn-']
19146;21283;Ἀντικυρέων;['Ἀντικυρεύς'];['n-p---mg-']
19147;2784;Ἀντικύραν;['Ἀντικύρα'];['n-s---fa-']
19148;2782;Ἀντικύρας;['Ἀντικύρα'];['n-s---fg-']
19149;2238;Ἀντιλαίδι;['̓Αντιλαίς'];['n-s---fd-']
19150;14743;Ἀντιοχέων;['Ἀντιοχεύς'];['n-p---mg-']
19151;14896;Ἀντιοχείας;['Ἀντιόχεια'];['n-s---fg-']
19152;15228;Ἀντιοχείᾳ;['Ἀντιόχεια'];['n-s---fd-']
19153;20473;Ἀντιοχιστῶν;['Ἀντιοχιστής'];['a-p---mg-']
19154;15106;Ἀντιπάτρου;['Ἀντίπατρος'];['n-s---mg-']
19155;15020;Ἀντιπάτρου;['Ἀντίπατρος'];['n-s---mg-']
19156;14996;Ἀντιπάτρῳ;['Ἀντίπατρος'];['n-s---md-']
19157;978;Ἀντιφῶντος;['Ἀντιφῶν'];['n-s---mg-']
19158;14528;Ἀντιόχειαν;['Ἀντιόχεια'];['n-s---fa-']
19159;14242;Ἀντιόχου;['Ἀντίοχος'];['n-s---mg-']
19160;14239;Ἀντιόχῳ;['Ἀντίοχος'];['n-s---md-']
19161;16325;Ἀνύτῳ;['Ἄνυτος'];['n-s---md-']
19162;14602;Ἀπαμείας;['Ἀπάμεια'];['n-s---fg-']
19163;19912;Ἀπασιάκαι;['Ἀπασιάκαι'];['n-p---mn-']
19164;17809;Ἀπελλοῦ;['Ἀπελλῆς'];['n-s---mg-']
19165;6868;Ἀπελλῆν;['Ἀπελλῆς'];['n-s---ma-']
19166;2835;Ἀπελλῆς;['Ἀπελλῆς'];['n-s---mn-']
19167;25002;Ἀπεννίνων;['Ἀπέννινος'];['n-p---ng-']
19168;5917;Ἀπημάντου;['Ἀπήμαντος'];['n-s---mg-']
19169;3162;Ἀπιδανῆς;['Ἀπιδανεύς'];['a-s---fg-']
19170;19357;Ἀποθέτας;['Ἀπόθεται'];['n-p---fa-']
19171;1992;Ἀποκοπτομένῳ;['ἀποκόπτω'];['v-sppemd-']
19172;15161;Ἀπολλωνία;['Ἀπολλωνία'];['n-s---fn-']
19173;20024;Ἀπολλωνίαν;['Ἀπολλωνία'];['n-s---fa-']
19174;20023;Ἀπολλωνίας;['Ἀπολλωνία'];['n-s---fg-']
19175;20006;Ἀπολλωνιᾶται;['Ἀπολλωνιάτης'];['n-p---mn-']
19176;982;Ἀπομνημονεύμασί;['ἀπομνημόνευμα'];['n-p---nd-']
19177;24646;Ἀππίου;['Ἄππιος'];['n-s---mg-']
19178;1218;Ἀπόλλωνος;['Ἀπόλλων'];['n-s---mg-']
19179;10985;Ἀράβιοι;['Ἀράβιος'];['n-p---mn-']
19180;14188;Ἀράβων;['Ἄραψ'];['n-p---mg-']
19181;12762;Ἀράξεα;['Ἀράξης'];['n-s---fa-', 'n-s---ma-']
19182;12674;Ἀράξεω;['̓Αράξης'];['n-s---mg-']
19183;21330;Ἀράτου;['Ἄρατος'];['n-s---mg-']
19184;19724;Ἀράτῳ;['Ἄρατος'];['n-s---md-']
19185;14998;Ἀρέταν;['Ἀρέτας'];['n-s---ma-']
19186;13115;Ἀρίονος;['Ἀρίων'];['n-s---mg-']
19187;11379;Ἀρίσβαν;['Ἀρίσβα'];['n-s---fa-']
19188;2023;Ἀρίστων;['Ἀρίστων'];['n-p---mg-', 'n-s---mn-']
19189;15099;Ἀραβίαν;['Ἀραβία'];['n-s---fa-']
19190;14997;Ἀραβίας;['Ἀραβία'];['n-s---fg-']
19191;10983;Ἀραβίων;['Ἀραβίων'];['n-s---mn-']
19192;1984;Ἀραρὼς;['Ἀραρώς'];['n-s---mn-']
19193;17390;Ἀραχωσίους;['Ἀραχώσιος'];['n-p---ma-']
19194;18233;Ἀραχωσίων;['Ἀραχώσιος'];['n-p---mg-']
19195;17158;Ἀρβήλων;['Ἄρβηλος'];['n-p---mg-']
19196;11619;Ἀργανθώνιος;['Ἀργανθώνιος'];['n-s---mn-']
19197;18170;Ἀργείοις;['Ἀργεῖος'];['n-p---md-']
19198;13269;Ἀργείοισι;['Ἀργεῖος'];['n-p---md-']
19199;18738;Ἀργείων;['Ἀργεῖος'];['n-p---mg-']
19200;13295;Ἀργεῖαι;['Ἀργεῖος'];['n-p---fn-']
19201;13292;Ἀργεῖοι;['Ἀργεῖος'];['n-p---mn-']
19202;22590;Ἀργινουσῶν;['Ἀργινοῦσαι'];['n-p---fg-']
19203;22576;Ἀργινούσαις;['Ἀργινοῦσαι'];['n-p---fd-']
19204;22580;Ἀργινούσας;['Ἀργινοῦσαι'];['n-p---fa-']
19205;3289;Ἀργυννίδος;['Ἀργυννίς'];['a-s---fg-']
19206;3284;Ἀργύννου;['Ἄργυννος'];['n-s---mg-']
19207;9178;Ἀρδείαν;['Ἀρδείας'];['n-s---ma-']
19208;15982;Ἀρεί;['Ἄρειος'];['n-s---mg-']
19209;2137;Ἀρείου;['Ἄρειος'];['n-s---mg-']
19210;23808;Ἀρεοπαγῖται;['Ἀρεοπαγίτης'];['n-s---mn-']
19211;10;Ἀρετὴν;['ἀρετή'];['n-s---fa-']
19212;983;Ἀρετῆς;['ἀρετή'];['n-s---fg-']
19213;8814;Ἀριαίθῳ;['Ἀρίαιθος'];['n-s---md-']
19214;17912;Ἀριδαῖον;['Ἀριδαῖος'];['n-s---ma-']
19215;22607;Ἀριστάρχῳ;['Ἀρίσταρχος'];['n-s---md-']
19216;3338;Ἀριστέα;['Ἀριστέας'];['n-s---mg-']
19217;2753;Ἀρισταγόρας;['Ἀρισταγόρα', 'Ἀρισταγόρας'];['n-s---fg-', 'n-s---ma-']
19218;18555;Ἀριστείδης;['Ἀριστείδης'];['n-s---mn-']
19219;2982;Ἀριστοκλείας;['Ἀριστόκλεια'];['n-s---fg-']
19220;2415;Ἀριστοξένην;['̓Αριστοξένη'];['n-s---fa-']
19221;2418;Ἀριστοξένης;['̓Αριστοξένη'];['n-s---fg-']
19222;17491;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
19223;17315;Ἀριστοτέλους;['Ἀριστοτέλης'];['n-s---mg-']
19224;1426;Ἀριστοφάνης;['Ἀριστοφάνης'];['n-s---mn-']
19225;5916;Ἀριστοφῶν;['Ἀριστοφῶν'];['n-s---mn-']
19226;23765;Ἀριστοφῶντι;['Ἀριστοφῶν'];['n-s---md-']
19227;6357;Ἀριστοφῶντος;['Ἀριστοφῶν'];['n-s---mg-']
19228;14987;Ἀριστόβουλον;['Ἀριστόβουλος'];['n-s---ma-']
19229;17300;Ἀριστόβουλος;['Ἀριστόβουλος'];['n-s---mn-']
19230;17286;Ἀριστόβουλός;['Ἀριστόβουλος'];['n-s---mn-']
19231;6555;Ἀριστόνουν;['Ἀριστόνους'];['n-s---ma-']
19232;6544;Ἀριστόνῳ;['Ἀρίστονος'];['n-s---md-']
19233;2747;Ἀρκάδι;['Ἀρκάς'];['n-s---md-']
19234;8027;Ἀρκάδων;['Ἀρκάς'];['n-p---mg-']
19235;8560;Ἀρκάσιν;['Ἀρκάς'];['n-p---md-']
19236;6611;Ἀρκέσαντι;['Ἀρκέσας'];['n-s---md-']
19237;8169;Ἀρκαδίᾳ;['Ἀρκαδία'];['n-s---fd-']
19238;7984;Ἀρκαδικοῦ;['Ἀρκαδικός'];['a-s---ng-']
19239;8215;Ἀρκαδικὸν;['Ἀρκαδικός'];['a-s---nn-']
19240;17343;Ἀρκεσίλαος;['Ἀρκεσίλαος'];['n-s---mn-']
19241;19723;Ἀρκεσίλᾳ;['Ἀρκεσίλαος'];['n-s---md-']
19242;20455;Ἀρμένα;['Ἀρμένας'];['n-s---mg-']
19243;17916;Ἀρμένιον;['Ἀρμένιος'];['a-s---ma-']
19244;12451;Ἀρμενίοισι;['Ἀρμένιος'];['n-p---nd-']
19245;12486;Ἀρμενίους;['Ἀρμένιος'];['n-p---ma-']
19246;12010;Ἀρμενίων;['Ἀρμένιος'];['n-p---ng-']
